fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
26,1071,95,0.08870214752567694,0.75,0.75,0.75,0.0,,0.0,,0,0.1072
27,1274,85,0.06671899529042387,0.75,0.75,0.75,0.0,,0.0,,0,0.0529801324503311
28,1079,98,0.09082483781278962,0.99,0.99,0.99,0.0,,0.0,,0,0.0979020979020979
29,835,21,0.025149700598802394,0.7300000000000002,0.73,0.73,0.0,,0.0,,0,0.09375
30,1322,102,0.07715582450832073,0.83,0.8300000000000001,0.8300000000000001,0.0015128593040847202,1.0,0.0196078431372549,0.038461538461538464,0,0.1342281879194631
31,1409,71,0.050390347764371894,0.88,0.88,0.88,0.0,,0.0,,0,0.2054380664652568
32,1752,64,0.0365296803652968,0.75,0.75,0.75,0.0,,0.0,,0,0.0681362725450901
33,1529,100,0.06540222367560497,0.5800000000000001,0.5800000000000001,0.5800000000000001,0.0006540222367560497,1.0,0.01,0.019801980198019802,0,0.1144859813084112
34,1557,161,0.10340398201669879,0.92,0.92,0.92,0.006422607578676943,0.9,0.055900621118012424,0.10526315789473685,0,0.3131313131313131
35,1649,184,0.11158277744087326,0.8,0.8,0.8,0.009096422073984234,1.0,0.08152173913043478,0.1507537688442211,0,0.1666666666666666
36,1205,93,0.07717842323651453,0.9399999999999996,0.94,0.94,0.005809128630705394,0.42857142857142855,0.03225806451612903,0.06,0,0.1052631578947368
37,1562,157,0.10051216389244558,0.9000000000000001,0.9,0.9,0.0006402048655569782,1.0,0.006369426751592357,0.012658227848101266,0,0.1333333333333333
38,981,133,0.13557594291539246,0.75,0.75,0.75,0.017329255861365953,0.8823529411764706,0.11278195488721804,0.2,0,0.2539682539682539
39,1684,153,0.09085510688836104,0.8800000000000003,0.88,0.88,0.0059382422802850355,1.0,0.06535947712418301,0.1226993865030675,0,0.1142857142857142
40,1269,124,0.09771473601260836,0.75,0.75,0.75,0.0007880220646178094,1.0,0.008064516129032258,0.016,0,0.217391304347826
41,1237,95,0.07679870654810024,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.1263157894736842
42,1416,81,0.057203389830508475,0.8800000000000002,0.88,0.88,0.002824858757062147,1.0,0.04938271604938271,0.09411764705882353,0,0.0826271186440678
43,1355,126,0.0929889298892989,0.7699999999999999,0.77,0.77,0.014760147601476014,0.55,0.0873015873015873,0.1506849315068493,0,0.3110047846889952
44,1717,102,0.0594059405940594,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.004076878276062901,0.8571428571428571,0.058823529411764705,0.11009174311926605,0,0.096590909090909
45,1647,80,0.048573163327261686,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.0,,0.0,,0,0.0866666666666666
46,1435,130,0.09059233449477352,0.8200000000000002,0.8200000000000001,0.8200000000000001,0.0027874564459930314,1.0,0.03076923076923077,0.059701492537313446,0,0.237012987012987
47,877,18,0.020524515393386546,0.8,0.8,0.8,0.004561003420752566,1.0,0.2222222222222222,0.3636363636363636,0,0.0201164637374272
48,1057,88,0.08325449385052035,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.0210970464135021
49,1046,57,0.05449330783938815,0.8699999999999998,0.87,0.87,0.0,,0.0,,0,0.0524475524475524
50,1591,242,0.15210559396605908,0.75,0.75,0.75,0.00251414204902577,1.0,0.01652892561983471,0.032520325203252036,0,0.2586558044806517
51,1321,118,0.08932626797880394,0.8100000000000002,0.81,0.81,0.0,,0.0,,0,0.1692913385826772
52,1425,112,0.07859649122807018,0.99,0.99,0.99,0.0,,0.0,,0,0.1676136363636363
53,1400,132,0.09428571428571429,0.99,0.99,0.99,0.0,,0.0,,0,0.231578947368421
54,1504,124,0.08244680851063829,0.75,0.75,0.75,0.0006648936170212766,1.0,0.008064516129032258,0.016,0,0.1843478260869565
55,2189,116,0.05299223389675651,0.8300000000000002,0.8300000000000001,0.8300000000000001,0.0,,0.0,,0,0.1124183006535947
56,1924,148,0.07692307692307693,0.7599999999999999,0.76,0.76,0.0005197505197505198,1.0,0.006756756756756757,0.013422818791946308,0,0.0833333333333333
57,1906,227,0.11909758656873033,0.99,0.99,0.99,0.0,,0.0,,0,0.1372950819672131
58,1984,207,0.10433467741935484,0.8499999999999999,0.85,0.85,0.005040322580645161,1.0,0.04830917874396135,0.09216589861751152,0,0.2204724409448819
59,1280,117,0.09140625,0.8800000000000001,0.88,0.88,0.00078125,1.0,0.008547008547008548,0.016949152542372885,0,0.2527075812274368
60,1954,193,0.09877175025588536,0.8699999999999997,0.87,0.87,0.0,,0.0,,0,0.2503311258278144
61,1237,159,0.12853678253839934,0.75,0.75,0.75,0.024252223120452707,0.8666666666666667,0.16352201257861634,0.2751322751322752,0,0.318007662835249
62,1985,215,0.10831234256926953,0.8699999999999997,0.87,0.87,0.0025188916876574307,1.0,0.023255813953488372,0.04545454545454545,0,0.1258064516129032
63,1488,153,0.1028225806451613,0.7800000000000002,0.78,0.78,0.002688172043010753,0.75,0.0196078431372549,0.03821656050955414,0,0.1788793103448276
64,1669,117,0.0701018573996405,0.84,0.8400000000000001,0.8400000000000001,0.0017974835230677051,1.0,0.02564102564102564,0.05,0,0.0963855421686747
65,1572,160,0.10178117048346055,0.7699999999999998,0.77,0.77,0.01653944020356234,0.5384615384615384,0.0875,0.15053763440860213,0,0.2690058479532163
66,1999,131,0.0655327663831916,0.7599999999999999,0.76,0.76,0.00400200100050025,0.875,0.05343511450381679,0.10071942446043167,0,0.1294498381877022
67,1695,169,0.09970501474926254,0.75,0.75,0.75,0.005309734513274336,0.8888888888888888,0.047337278106508875,0.0898876404494382,0,0.2482517482517482
68,1430,106,0.07412587412587412,0.7900000000000001,0.79,0.79,0.0006993006993006993,1.0,0.009433962264150943,0.018691588785046728,0,0.1644204851752021
69,1312,71,0.054115853658536585,0.7599999999999999,0.76,0.76,0.004573170731707317,0.6666666666666666,0.056338028169014086,0.1038961038961039,0,0.1380090497737556
70,1725,118,0.06840579710144927,0.7699999999999999,0.77,0.77,0.0,,0.0,,0,0.207070707070707
71,877,18,0.020524515393386546,0.8800000000000002,0.88,0.88,0.010262257696693273,1.0,0.5,0.6666666666666666,0,0.0118986032074495
72,1205,113,0.0937759336099585,0.75,0.75,0.75,0.0,,0.0,,0,0.1057692307692307
73,1346,125,0.09286775631500743,0.78,0.78,0.78,0.0,,0.0,,0,0.0617202889034799
74,1851,121,0.06537007023230686,0.7599999999999999,0.76,0.76,0.0,,0.0,,0,0.0839160839160839
