fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
71,1591,242,0.15210559396605908,0.8000000000000002,0.8,0.8,0.03268384663733501,0.7884615384615384,0.16942148760330578,0.2789115646258503,0,0.5476190476190477
72,1321,118,0.08932626797880394,0.75,0.75,0.75,0.0,,0.0,,0,0.1373239436619718
73,1425,112,0.07859649122807018,0.79,0.79,0.79,0.0,,0.0,,0,0.1
74,1400,132,0.09428571428571429,0.77,0.77,0.77,0.0,,0.0,,0,0.1839913232104146
75,1504,124,0.08244680851063829,0.8900000000000001,0.89,0.89,0.0,,0.0,,0,0.3539823008849557
76,2189,116,0.05299223389675651,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.0727580372250423
77,1924,148,0.07692307692307693,0.75,0.75,0.75,0.0,,0.0,,0,0.1549100968188105
78,1906,227,0.11909758656873033,0.7699999999999998,0.77,0.77,0.00472193074501574,0.8888888888888888,0.03524229074889868,0.06779661016949153,0,0.3560885608856088
79,1984,207,0.10433467741935484,0.8800000000000002,0.88,0.88,0.0015120967741935483,1.0,0.014492753623188406,0.02857142857142857,0,0.2188552188552188
80,1280,117,0.09140625,0.9099999999999999,0.91,0.91,0.00078125,1.0,0.008547008547008548,0.016949152542372885,0,0.19501421708010788
81,1954,193,0.09877175025588536,0.7899999999999999,0.79,0.79,0.0010235414534288639,1.0,0.010362694300518135,0.020512820512820513,0,0.3505154639175257
82,1237,159,0.12853678253839934,0.7599999999999999,0.76,0.76,0.005658852061438965,1.0,0.0440251572327044,0.08433734939759036,0,0.1633466135458167
83,1985,215,0.10831234256926953,0.8000000000000002,0.8,0.8,0.00654911838790932,0.8461538461538461,0.05116279069767442,0.09649122807017545,0,0.2934131736526946
84,1488,153,0.1028225806451613,0.75,0.75,0.75,0.0013440860215053765,1.0,0.013071895424836602,0.02580645161290323,0,0.1470588235294117
85,1669,117,0.0701018573996405,0.75,0.75,0.75,0.0005991611743559018,1.0,0.008547008547008548,0.016949152542372885,0,0.0862068965517241
86,1572,160,0.10178117048346055,0.75,0.75,0.75,0.006997455470737914,0.7272727272727273,0.05,0.09356725146198831,0,0.2891566265060241
87,1999,131,0.0655327663831916,0.78,0.78,0.78,0.0005002501250625312,1.0,0.007633587786259542,0.015151515151515152,0,0.1849056603773584
88,1695,169,0.09970501474926254,0.75,0.75,0.75,0.0005899705014749262,1.0,0.005917159763313609,0.011764705882352941,0,0.2145522388059701
89,1430,106,0.07412587412587412,0.76,0.76,0.76,0.0,,0.0,,0,0.1405492730210016
90,1312,71,0.054115853658536585,0.75,0.75,0.75,0.0,,0.0,,0,0.0513761467889908
91,1725,118,0.06840579710144927,0.8,0.8,0.8,0.0034782608695652175,0.6666666666666666,0.03389830508474576,0.06451612903225806,0,0.2270742358078603
92,877,18,0.020524515393386546,0.8,0.8,0.8,0.0,,0.0,,0,0.0188311688311688
93,1205,113,0.0937759336099585,0.99,0.99,0.99,0.0,,0.0,,0,0.14057339449541492
94,1346,125,0.09286775631500743,0.7900000000000001,0.79,0.79,0.0,,0.0,,0,0.0614250614250614
95,1851,121,0.06537007023230686,0.79,0.79,0.79,0.0,,0.0,,0,0.1
